customer_id,city,region,city_tier,age_band,gender,occupation,monthly_income_inr,diet_preference,fitness_goal,current_mood_state,primary_meal_occasion,preferred_cuisine,spice_preference,packaging_preference,preferred_order_channel,preferred_payment_mode,delivery_speed_preference,meal_plan_preference,price_sensitivity_score,health_orientation_score,convenience_need_score,personalization_interest_score,subscription_interest_score,social_media_influence_score,office_lunch_need_score,breakfast_need_score,indulgence_score,preferred_product_category_1,preferred_product_category_2,order_frequency_per_month,avg_order_value_inr,monthly_food_delivery_spend_inr,discount_response_pct,likely_to_try_moodmeal,bundle_affinity,subscription_propensity,health_segment,purchase_intent_score,purchase_intent_label,sales_funnel_stage,age_band_code,city_tier_code,purchase_intent_binary,bundle_affinity_code,subscription_propensity_code,sales_funnel_stage_code,fitness_goal_score,diet_preference_score,income_segment,avg_order_value_segment,monthly_spend_segment,wellness_index,value_seeking_index,digital_convenience_index,meal_need_intensity_index,customer_potential_score,priority_segment
MM105723,Mumbai,West,Metro,18-24,Male,Teacher/Academia,19320,Non-Veg,Weight Loss,Health-Focused,Dinner,Pan-Asian,Mild,Value/Functional,Zomato/Swiggy,Credit/Debit Card,20-40 min,On-demand,50,100,61,45,60,48,99,61,73,Personalised Healthy Meal Bowls,Office Lunch & Subscription Packs,7,395,2462,14,1,Low,Medium,High,79,Interested,High Intent Lead,1,1,1,1,2,3,10,6,Budget,Mid Premium,Moderate,90.0,33.8,45.9,78.0,59.0,Nurture
MM105724,Pune,West,Tier 1,25-34,Female,Teacher/Academia,88261,Non-Veg,Weight Loss,Stressed,Breakfast,Continental,Medium,Eco-friendly,Own App/Website,UPI,Planned/Subscription,On-demand,74,27,77,58,34,28,76,97,23,Breakfast & Snack Boxes,Office Lunch & Subscription Packs,6,259,1323,29,1,Medium,Medium,Low,56,Not Interested,Low Intent Lead,2,2,0,2,2,1,10,6,Affluent,Mass,Light,57.2,53.8,45.4,78.2,41.8,Low Potential
MM105725,Coimbatore,South,Tier 2,35-44,Male,Corporate Professional,194499,Veg,Weight Loss,Happy/Social,Lunch,Mediterranean,Medium,Eco-friendly,Quick Commerce,UPI,Planned/Subscription,On-demand,90,66,57,64,50,61,26,8,40,Functional Beverages & Mood Drinks,Comfort Food Combo Boxes,3,554,2055,37,0,Medium,Low,Medium,44,Not Interested,Low Intent Lead,3,3,0,2,1,1,10,6,Premium,High Premium,Moderate,74.7,66.2,49.6,27.0,45.6,Nurture
MM105726,Ahmedabad,West,Tier 1,25-34,Male,Creative/Media,76574,Jain,High Protein/Fitness,Health-Focused,Office Meal,North Indian,Medium,Value/Functional,WhatsApp/Instagram,UPI,Planned/Subscription,Weekly Subscription,49,100,62,100,67,82,40,63,45,Personalised Healthy Meal Bowls,Functional Beverages & Mood Drinks,6,483,2426,34,1,Medium,Medium,High,74,Interested,High Intent Lead,2,2,1,2,2,3,9,7,Affluent,Premium,Moderate,89.5,42.2,65.0,53.0,68.4,High Potential
MM105727,Kolkata,East,Metro,18-24,Female,Healthcare/Service,36132,Non-Veg,Comfort/Indulgence,Busy/Pressed for Time,Dinner,Mediterranean,Mild,Value/Functional,Quick Commerce,UPI,Under 20 min,On-demand,59,0,82,71,9,63,54,20,46,Comfort Food Combo Boxes,Breakfast & Snack Boxes,6,270,1329,39,1,Medium,Low,Low,43,Not Interested,Awareness/Consideration,1,1,0,2,1,2,5,6,Mass Premium,Mass,Light,30.0,50.0,52.8,50.9,32.2,Low Potential
MM105728,Chennai,South,Metro,35-44,Female,Homemaker,87864,Non-Veg,Balanced Eating,Stressed,Late-night Craving,North Indian,Medium,Eco-friendly,Own App/Website,UPI,20-40 min,On-demand,78,53,95,63,26,83,52,51,69,Comfort Food Combo Boxes,Functional Beverages & Mood Drinks,3,473,1253,37,0,Medium,Low,Medium,41,Not Interested,Low Intent Lead,3,1,0,2,1,1,8,6,Affluent,Premium,Light,62.8,59.6,61.6,53.8,37.8,Low Potential
MM105729,Bengaluru,South,Metro,18-24,Male,Student,19690,Eggetarian,High Protein/Fitness,Busy/Pressed for Time,Breakfast,South Indian,Spicy,Value/Functional,Zomato/Swiggy,Cash on Delivery,20-40 min,On-demand,80,100,64,57,66,54,4,53,44,Personalised Healthy Meal Bowls,Breakfast & Snack Boxes,6,425,2963,16,1,Medium,Medium,High,87,Interested,Repeat Customer,1,1,1,2,2,5,9,7,Budget,Premium,Moderate,89.5,51.2,51.3,36.4,66.1,High Potential
MM105730,Lucknow,North,Tier 2,18-24,Male,Creative/Media,16519,Non-Veg,Weight Loss,Happy/Social,Lunch,Fusion,Mild,Value/Functional,Zomato/Swiggy,UPI,20-40 min,Weekly Subscription,76,98,55,69,78,42,35,47,38,Personalised Healthy Meal Bowls,Functional Beverages & Mood Drinks,4,345,1576,39,1,Medium,Medium,High,74,Interested,High Intent Lead,1,3,1,2,2,3,10,6,Budget,Mid Premium,Light,89.1,59.4,50.4,42.0,64.2,High Potential
MM105731,Delhi NCR,North,Metro,18-24,Female,Corporate Professional,40427,Non-Veg,Convenience First,Stressed,Dinner,Indian,Medium,Premium,Zomato/Swiggy,Credit/Debit Card,Planned/Subscription,Weekly Subscription,61,86,75,79,96,73,68,27,29,Office Lunch & Subscription Packs,Functional Beverages & Mood Drinks,8,335,2138,23,1,Medium,High,High,81,Interested,High Intent Lead,1,1,1,2,3,3,5,6,Mass Premium,Mid Premium,Moderate,68.7,43.9,67.3,61.2,72.3,High Potential
MM105732,Jaipur,North,Tier 2,25-34,Male,Retired,58190,Veg,Convenience First,Stressed,Dinner,Continental,Mild,Value/Functional,Quick Commerce,UPI,Under 20 min,Weekly Subscription,44,72,76,49,46,63,58,22,76,Comfort Food Combo Boxes,Functional Beverages & Mood Drinks,7,335,2925,20,0,Medium,Medium,Medium,61,Interested,Awareness/Consideration,2,3,1,2,2,2,5,6,Mass Premium,Mid Premium,Moderate,62.4,33.2,52.1,54.1,50.6,Nurture
MM105733,Chennai,South,Metro,25-34,Male,Corporate Professional,74933,Veg,High Protein/Fitness,Low Energy,Breakfast,Fusion,Medium,Value/Functional,Quick Commerce,UPI,Under 20 min,Weekly Subscription,54,100,62,80,40,52,55,86,24,Personalised Healthy Meal Bowls,Functional Beverages & Mood Drinks,6,482,3342,27,0,Low,Medium,High,71,Interested,High Intent Lead,2,1,1,1,2,3,9,6,Affluent,Premium,Moderate,87.0,41.8,51.0,64.8,58.2,Nurture
MM105734,Ahmedabad,West,Tier 1,25-34,Female,Creative/Media,86304,Veg,Balanced Eating,Health-Focused,Mid-evening Snack,South Indian,Spicy,Eco-friendly,Corporate Bulk,Credit/Debit Card,Planned/Subscription,Monthly Subscription,81,100,46,73,26,75,0,20,34,Personalised Healthy Meal Bowls,Functional Beverages & Mood Drinks,5,408,2239,26,1,Low,Low,High,64,Interested,High Intent Lead,2,2,1,1,1,3,8,6,Affluent,Premium,Moderate,84.0,56.3,47.3,21.9,50.9,Nurture
MM105735,Kolkata,East,Metro,25-34,Male,Homemaker,78713,Non-Veg,Comfort/Indulgence,Stressed,Office Meal,Indian,Medium,Premium,Own App/Website,Credit/Debit Card,20-40 min,Weekly Subscription,56,61,100,77,3,34,52,60,87,Comfort Food Combo Boxes,Breakfast & Snack Boxes,5,349,1925,23,1,Low,Low,Medium,69,Interested,High Intent Lead,2,1,1,1,1,3,5,6,Affluent,Mid Premium,Light,57.4,41.2,52.6,60.8,44.2,Low Potential
MM105736,Mumbai,West,Metro,35-44,Female,Corporate Professional,98519,Veg,Weight Loss,Low Energy,Dinner,Indian,Mild,Value/Functional,WhatsApp/Instagram,Credit/Debit Card,Under 20 min,On-demand,30,86,82,51,92,22,37,42,45,Personalised Healthy Meal Bowls,Office Lunch & Subscription Packs,9,532,5404,14,1,Medium,High,High,92,Interested,High Intent Lead,3,1,1,2,3,3,10,6,Affluent,Premium,Heavy,83.7,22.8,53.0,55.6,73.7,High Potential
MM105737,Lucknow,North,Tier 2,35-44,Non-binary,Teacher/Academia,126425,Non-Veg,Comfort/Indulgence,Health-Focused,Breakfast,North Indian,Medium,Value/Functional,Quick Commerce,Cash on Delivery,Planned/Subscription,On-demand,54,95,59,64,71,63,15,24,58,Personalised Healthy Meal Bowls,Functional Beverages & Mood Drinks,3,580,1903,27,0,Medium,Medium,High,56,Not Interested,Awareness/Consideration,3,3,0,2,2,2,5,6,Upper Affluent,High Premium,Light,72.8,41.8,53.8,26.8,56.2,Nurture
MM105738,Chennai,South,Metro,25-34,Male,Government/Public Sector,75182,Non-Veg,Comfort/Indulgence,Busy/Pressed for Time,Lunch,South Indian,Medium,Eco-friendly,Zomato/Swiggy,UPI,20-40 min,On-demand,66,67,85,66,5,65,99,4,62,Office Lunch & Subscription Packs,Functional Beverages & Mood Drinks,6,435,2387,14,1,Low,Low,Medium,64,Interested,Awareness/Consideration,2,1,1,1,1,2,5,6,Affluent,Premium,Moderate,60.2,42.6,52.4,65.4,42.9,Low Potential
MM105739,Mumbai,West,Metro,18-24,Female,Corporate Professional,17948,Veg,Comfort/Indulgence,Stressed,Mid-evening Snack,Indian,Spicy,Value/Functional,Quick Commerce,UPI,20-40 min,On-demand,37,64,57,72,47,32,18,49,100,Comfort Food Combo Boxes,Personalised Healthy Meal Bowls,4,283,961,13,1,Low,Low,Medium,48,Not Interested,Low Intent Lead,1,1,0,1,1,1,5,6,Budget,Mass,Light,58.8,26.2,44.9,36.0,45.1,Nurture
MM105740,Jaipur,North,Tier 2,55+,Male,Teacher/Academia,71212,Vegan,Balanced Eating,Busy/Pressed for Time,Dinner,North Indian,Spicy,Premium,Own App/Website,Cash on Delivery,Under 20 min,On-demand,62,97,100,78,50,57,54,73,41,Personalised Healthy Meal Bowls,Functional Beverages & Mood Drinks,7,441,2971,16,1,Medium,Medium,High,71,Interested,Trial Ordered,5,3,1,2,2,4,8,10,Affluent,Premium,Moderate,92.6,41.3,64.5,68.8,61.3,High Potential
MM105741,Mumbai,West,Metro,35-44,Female,Government/Public Sector,55975,Non-Veg,Weight Loss,Busy/Pressed for Time,Mid-evening Snack,Pan-Asian,Mild,Eco-friendly,WhatsApp/Instagram,Wallet,20-40 min,On-demand,76,46,82,71,45,45,40,40,64,Personalised Healthy Meal Bowls,Comfort Food Combo Boxes,9,450,3308,42,1,Medium,Medium,Medium,62,Interested,Awareness/Consideration,3,1,1,2,2,2,10,6,Mass Premium,Premium,Moderate,65.7,60.7,54.6,56.3,52.5,Nurture
MM105742,Chennai,South,Metro,25-34,Male,Entrepreneur/Freelancer,68728,Non-Veg,Balanced Eating,Low Energy,Lunch,Pan-Asian,Mild,Premium,WhatsApp/Instagram,UPI,20-40 min,On-demand,39,72,73,47,28,42,14,65,22,Personalised Healthy Meal Bowls,Breakfast & Snack Boxes,3,492,1162,13,0,Low,Low,Medium,57,Not Interested,Low Intent Lead,2,1,0,1,1,1,8,6,Affluent,Premium,Light,71.4,27.3,43.9,38.8,40.8,Low Potential
MM105743,Indore,Central,Tier 2,18-24,Non-binary,Student,23963,Non-Veg,Convenience First,Health-Focused,Breakfast,North Indian,Spicy,Eco-friendly,WhatsApp/Instagram,UPI,Under 20 min,On-demand,72,67,56,52,16,100,41,39,12,Functional Beverages & Mood Drinks,Breakfast & Snack Boxes,1,342,391,27,1,Low,Low,Medium,62,Interested,High Intent Lead,1,3,1,1,1,3,5,6,Budget,Mid Premium,Light,60.2,51.8,49.6,36.6,38.7,Low Potential
MM105744,Hyderabad,South,Metro,35-44,Male,Corporate Professional,191346,Non-Veg,Balanced Eating,Stressed,Dinner,Fusion,Spicy,Premium,WhatsApp/Instagram,UPI,Planned/Subscription,Weekly Subscription,63,46,59,92,40,37,84,12,42,Office Lunch & Subscription Packs,Personalised Healthy Meal Bowls,6,650,4315,38,0,Medium,Medium,Medium,70,Interested,Trial Ordered,3,1,1,2,2,4,8,6,Premium,High Premium,Moderate,59.7,51.8,49.5,57.4,56.7,Nurture
MM105745,Mumbai,West,Metro,35-44,Female,Corporate Professional,164066,Mixed/Flexible,Balanced Eating,Stressed,Lunch,North Indian,Spicy,Premium,Own App/Website,UPI,Under 20 min,On-demand,40,69,52,76,33,31,56,6,39,Personalised Healthy Meal Bowls,Office Lunch & Subscription Packs,4,715,2441,22,1,Low,Low,High,73,Interested,Awareness/Consideration,3,1,1,1,1,2,8,6,Premium,High Premium,Moderate,70.0,31.9,42.0,39.7,52.1,Nurture
MM105746,Pune,West,Tier 1,25-34,Female,Entrepreneur/Freelancer,134752,Non-Veg,Weight Loss,Busy/Pressed for Time,Breakfast,Pan-Asian,Medium,Eco-friendly,Zomato/Swiggy,Credit/Debit Card,Planned/Subscription,On-demand,46,34,92,58,24,57,0,81,66,Breakfast & Snack Boxes,Personalised Healthy Meal Bowls,4,465,1567,30,0,Medium,Low,Low,47,Not Interested,Awareness/Consideration,2,2,0,2,1,2,10,6,Upper Affluent,Premium,Light,60.3,38.8,54.2,42.0,37.2,Low Potential
MM105747,Bengaluru,South,Metro,35-44,Male,Corporate Professional,146385,Non-Veg,High Protein/Fitness,Busy/Pressed for Time,Lunch,Pan-Asian,Medium,Premium,Zomato/Swiggy,Cash on Delivery,20-40 min,On-demand,64,64,63,68,59,60,60,32,27,Personalised Healthy Meal Bowls,Office Lunch & Subscription Packs,5,620,3706,13,1,Low,Medium,Medium,82,Interested,Repeat Customer,3,1,1,1,2,5,9,6,Upper Affluent,High Premium,Moderate,70.8,41.1,53.4,51.4,59.8,Nurture
MM105748,Pune,West,Tier 1,25-34,Female,Corporate Professional,107277,Non-Veg,Comfort/Indulgence,Stressed,Late-night Craving,Mediterranean,Medium,Premium,Quick Commerce,UPI,Planned/Subscription,On-demand,56,8,44,72,42,17,46,21,62,Comfort Food Combo Boxes,Office Lunch & Subscription Packs,6,474,2248,12,1,Low,Low,Low,45,Not Interested,Awareness/Consideration,2,2,0,1,1,2,5,6,Upper Affluent,Premium,Moderate,33.6,36.2,37.3,42.3,39.4,Low Potential
MM105749,Delhi NCR,North,Metro,35-44,Male,Retired,129615,Non-Veg,Weight Loss,Happy/Social,Breakfast,Fusion,Spicy,Eco-friendly,Own App/Website,Credit/Debit Card,Under 20 min,On-demand,66,46,66,31,63,61,47,85,50,Comfort Food Combo Boxes,Breakfast & Snack Boxes,4,562,2715,25,1,Medium,Medium,Low,49,Not Interested,Awareness/Consideration,3,1,0,2,2,2,10,6,Upper Affluent,High Premium,Moderate,65.7,47.6,47.7,58.0,43.7,Low Potential
MM105750,Bengaluru,South,Metro,35-44,Male,Corporate Professional,125549,Eggetarian,Balanced Eating,Low Energy,Lunch,South Indian,Medium,Value/Functional,WhatsApp/Instagram,UPI,20-40 min,On-demand,39,57,71,62,33,59,42,0,52,Functional Beverages & Mood Drinks,Personalised Healthy Meal Bowls,8,436,3543,21,0,Low,Low,Medium,54,Not Interested,Awareness/Consideration,3,1,0,1,1,2,8,7,Upper Affluent,Premium,Moderate,67.2,30.9,50.4,43.4,45.6,Nurture
MM105751,Mumbai,West,Metro,45-54,Male,Government/Public Sector,58154,Non-Veg,Weight Loss,Low Energy,Breakfast,North Indian,Medium,Eco-friendly,Own App/Website,Cash on Delivery,20-40 min,Monthly Subscription,18,75,55,97,93,51,61,80,35,Personalised Healthy Meal Bowls,Functional Beverages & Mood Drinks,4,319,1375,23,0,Medium,High,High,85,Interested,Trial Ordered,4,1,1,2,3,4,10,6,Mass Premium,Mid Premium,Light,78.8,20.2,60.1,60.6,72.2,High Potential
MM105752,Jaipur,North,Tier 2,25-34,Male,Corporate Professional,65677,Mixed/Flexible,High Protein/Fitness,Health-Focused,Dinner,Mediterranean,Spicy,Eco-friendly,Zomato/Swiggy,UPI,20-40 min,On-demand,42,100,56,83,54,38,60,42,16,Personalised Healthy Meal Bowls,Office Lunch & Subscription Packs,4,411,1459,28,0,Low,Medium,High,66,Interested,Awareness/Consideration,2,3,1,1,2,2,9,6,Affluent,Premium,Light,87.0,35.7,49.1,50.9,57.5,Nurture
MM105753,Chennai,South,Metro,55+,Male,Corporate Professional,88028,Veg,Comfort/Indulgence,Low Energy,Breakfast,Mediterranean,Mild,Premium,Own App/Website,Credit/Debit Card,Under 20 min,On-demand,40,24,36,73,48,67,33,89,94,Functional Beverages & Mood Drinks,Comfort Food Combo Boxes,5,394,2109,14,1,Low,Low,Low,72,Interested,Awareness/Consideration,5,1,1,1,1,2,5,6,Affluent,Mid Premium,Moderate,40.8,28.3,46.0,50.8,50.0,Nurture
MM105754,Chandigarh,North,Tier 2,55+,Male,Corporate Professional,154724,Jain,Balanced Eating,Health-Focused,Late-night Craving,Indian,Medium,Value/Functional,Zomato/Swiggy,UPI,Under 20 min,On-demand,62,100,76,100,33,31,25,55,48,Personalised Healthy Meal Bowls,Functional Beverages & Mood Drinks,4,628,2815,35,0,Medium,Low,High,81,Interested,Repeat Customer,5,3,1,2,1,5,8,7,Premium,High Premium,Moderate,86.5,49.8,54.0,43.2,63.2,High Potential
MM105755,Ahmedabad,West,Tier 1,35-44,Male,Corporate Professional,219393,Eggetarian,Comfort/Indulgence,Stressed,Late-night Craving,Indian,Spicy,Value/Functional,Zomato/Swiggy,Wallet,Under 20 min,Monthly Subscription,52,25,76,83,28,58,77,18,100,Comfort Food Combo Boxes,Office Lunch & Subscription Packs,5,790,4216,22,0,Low,Medium,Low,43,Not Interested,Low Intent Lead,3,2,0,1,2,1,5,7,Premium,High Premium,Moderate,43.8,38.5,55.2,56.7,40.6,Low Potential
MM105756,Delhi NCR,North,Metro,45-54,Male,Teacher/Academia,154679,Vegan,Comfort/Indulgence,Happy/Social,Dinner,Indian,Mild,Eco-friendly,Own App/Website,UPI,Under 20 min,On-demand,24,36,57,77,78,25,95,47,97,Office Lunch & Subscription Packs,Comfort Food Combo Boxes,4,532,1673,18,1,Medium,High,Medium,70,Interested,Trial Ordered,4,1,1,2,3,4,5,10,Premium,Premium,Light,56.2,21.3,49.2,66.3,58.1,Nurture
MM105757,Mumbai,West,Metro,35-44,Female,Corporate Professional,188519,Veg,High Protein/Fitness,Stressed,Breakfast,North Indian,Medium,Value/Functional,WhatsApp/Instagram,Credit/Debit Card,Planned/Subscription,Weekly Subscription,86,86,65,49,71,79,42,43,31,Comfort Food Combo Boxes,Personalised Healthy Meal Bowls,5,598,3628,17,1,Medium,Medium,High,83,Interested,Repeat Customer,3,1,1,2,2,5,9,6,Premium,High Premium,Moderate,80.7,55.0,55.7,47.3,63.4,High Potential
MM105758,Pune,West,Tier 1,35-44,Female,Corporate Professional,188149,Non-Veg,Comfort/Indulgence,Happy/Social,Lunch,Fusion,Spicy,Eco-friendly,Quick Commerce,UPI,Planned/Subscription,On-demand,85,52,28,79,74,23,40,24,100,Comfort Food Combo Boxes,Functional Beverages & Mood Drinks,6,623,3344,15,1,Low,Medium,Medium,68,Interested,Awareness/Consideration,3,2,1,1,2,2,5,6,Premium,High Premium,Moderate,53.4,53.5,39.9,38.2,59.1,Nurture
MM105759,Bengaluru,South,Metro,35-44,Male,Corporate Professional,149083,Jain,Balanced Eating,Busy/Pressed for Time,Breakfast,Fusion,Medium,Premium,Own App/Website,UPI,Under 20 min,Monthly Subscription,67,70,77,86,23,15,24,87,52,Personalised Healthy Meal Bowls,Breakfast & Snack Boxes,5,642,3032,30,0,Low,Low,High,74,Interested,Awareness/Consideration,3,1,1,1,1,2,8,7,Upper Affluent,High Premium,Moderate,73.0,50.4,46.8,52.9,52.9,Nurture
MM105760,Bengaluru,South,Metro,25-34,Male,Student,7829,Eggetarian,Balanced Eating,Happy/Social,Breakfast,Mediterranean,Mild,Eco-friendly,Own App/Website,UPI,Under 20 min,Monthly Subscription,44,100,53,85,96,48,66,39,49,Personalised Healthy Meal Bowls,Functional Beverages & Mood Drinks,10,323,3708,21,1,Medium,High,High,85,Interested,Repeat Customer,2,1,1,2,3,5,8,7,Budget,Mid Premium,Moderate,86.5,33.7,56.9,64.1,77.9,Core Target
MM105761,Mumbai,West,Metro,45-54,Male,Homemaker,249037,Non-Veg,Balanced Eating,Stressed,Lunch,South Indian,Medium,Eco-friendly,Quick Commerce,Wallet,Under 20 min,Weekly Subscription,62,44,59,70,85,40,65,56,42,Personalised Healthy Meal Bowls,Comfort Food Combo Boxes,5,724,4453,28,0,Medium,High,Medium,54,Not Interested,Low Intent Lead,4,1,0,2,3,1,8,6,Premium,High Premium,Moderate,58.8,46.7,52.4,58.8,57.1,Nurture
MM105762,Chennai,South,Metro,25-34,Male,Retired,78042,Non-Veg,Balanced Eating,Health-Focused,Dinner,South Indian,Spicy,Value/Functional,Zomato/Swiggy,Credit/Debit Card,20-40 min,On-demand,41,78,87,84,73,64,0,50,84,Personalised Healthy Meal Bowls,Functional Beverages & Mood Drinks,6,522,3057,14,0,Medium,Medium,High,74,Interested,Awareness/Consideration,2,1,1,2,2,2,8,6,Affluent,Premium,Moderate,74.1,28.8,66.6,37.6,65.5,High Potential
MM105763,Lucknow,North,Tier 2,45-54,Female,Government/Public Sector,251205,Eggetarian,High Protein/Fitness,Stressed,Late-night Craving,Pan-Asian,Spicy,Eco-friendly,WhatsApp/Instagram,UPI,20-40 min,On-demand,35,83,55,40,54,29,79,25,30,Personalised Healthy Meal Bowls,Office Lunch & Subscription Packs,2,838,1724,27,1,Low,Medium,High,73,Interested,High Intent Lead,4,3,1,1,2,3,9,7,Premium,High Premium,Light,81.8,31.4,38.4,50.1,50.9,Nurture
MM105764,Delhi NCR,North,Metro,25-34,Female,Student,15703,Non-Veg,Weight Loss,Busy/Pressed for Time,Lunch,Indian,Medium,Value/Functional,Own App/Website,Credit/Debit Card,Under 20 min,On-demand,52,70,82,36,61,45,71,0,34,Personalised Healthy Meal Bowls,Office Lunch & Subscription Packs,1,412,465,19,1,Medium,Medium,Medium,67,Interested,High Intent Lead,2,1,1,2,2,3,10,6,Budget,Premium,Light,76.5,37.2,49.9,42.7,48.8,Nurture
MM105765,Kolkata,East,Metro,25-34,Male,Student,13066,Non-Veg,Weight Loss,Happy/Social,Office Meal,Indian,Mild,Value/Functional,Zomato/Swiggy,Cash on Delivery,Planned/Subscription,On-demand,78,32,76,62,62,40,82,58,32,Breakfast & Snack Boxes,Office Lunch & Subscription Packs,8,272,2340,34,1,Medium,Medium,Low,40,Not Interested,Awareness/Consideration,2,1,0,2,2,2,10,6,Budget,Mass,Moderate,59.4,58.2,52.5,74.7,45.4,Nurture
MM105766,Ahmedabad,West,Tier 1,25-34,Female,Entrepreneur/Freelancer,191212,Veg,Weight Loss,Busy/Pressed for Time,Office Meal,Indian,Medium,Eco-friendly,Zomato/Swiggy,UPI,20-40 min,On-demand,61,73,100,81,59,74,53,57,18,Personalised Healthy Meal Bowls,Breakfast & Snack Boxes,8,712,5896,19,1,Medium,Medium,High,76,Interested,Awareness/Consideration,2,2,1,2,2,2,10,6,Premium,High Premium,Heavy,77.8,42.1,69.8,66.4,65.5,High Potential
MM105767,Hyderabad,South,Metro,55+,Male,Student,19056,Veg,Balanced Eating,Happy/Social,Office Meal,North Indian,Spicy,Premium,Own App/Website,Wallet,20-40 min,Weekly Subscription,80,70,80,55,50,66,36,60,39,Functional Beverages & Mood Drinks,Comfort Food Combo Boxes,3,311,731,31,1,Medium,Medium,Medium,55,Not Interested,Awareness/Consideration,5,1,0,2,2,2,8,6,Budget,Mid Premium,Light,70.5,58.0,55.7,47.4,46.9,Nurture
MM105768,Bengaluru,South,Metro,25-34,Female,Teacher/Academia,110865,Veg,Comfort/Indulgence,Stressed,Late-night Craving,Indian,Medium,Eco-friendly,Zomato/Swiggy,Wallet,20-40 min,Weekly Subscription,68,87,58,76,56,71,71,12,41,Functional Beverages & Mood Drinks,Comfort Food Combo Boxes,5,352,1991,18,0,Low,Medium,High,55,Not Interested,Awareness/Consideration,2,1,0,1,2,2,5,6,Upper Affluent,Mid Premium,Light,69.2,45.5,55.2,50.1,53.1,Nurture
MM105769,Bengaluru,South,Metro,18-24,Male,Entrepreneur/Freelancer,26493,Non-Veg,High Protein/Fitness,Stressed,Lunch,Indian,Spicy,Value/Functional,Own App/Website,UPI,Under 20 min,Weekly Subscription,46,38,48,68,69,61,0,53,42,Personalised Healthy Meal Bowls,Comfort Food Combo Boxes,5,459,2236,18,0,Low,Medium,Medium,44,Not Interested,Awareness/Consideration,1,1,0,1,2,2,9,6,Budget,Premium,Moderate,59.1,33.4,50.6,30.4,46.5,Nurture
MM105770,Bengaluru,South,Metro,55+,Male,Healthcare/Service,70586,Veg,Comfort/Indulgence,Stressed,Lunch,Indian,Spicy,Value/Functional,Quick Commerce,Wallet,20-40 min,On-demand,61,52,75,55,44,48,68,48,100,Comfort Food Combo Boxes,Functional Beverages & Mood Drinks,5,418,2425,19,1,Low,Medium,Medium,61,Interested,Trial Ordered,5,1,1,1,2,4,5,6,Affluent,Premium,Moderate,53.4,42.1,49.7,60.4,46.2,Nurture
MM105771,Coimbatore,South,Tier 2,35-44,Female,Healthcare/Service,151027,Non-Veg,Balanced Eating,Happy/Social,Office Meal,Continental,Medium,Eco-friendly,Quick Commerce,UPI,Under 20 min,On-demand,17,51,99,25,70,58,41,82,56,Functional Beverages & Mood Drinks,Personalised Healthy Meal Bowls,8,491,4116,16,1,Medium,Medium,Low,73,Interested,Trial Ordered,3,3,1,2,2,4,8,6,Premium,Premium,Moderate,62.0,16.6,56.8,67.8,54.7,Nurture
MM105772,Hyderabad,South,Metro,18-24,Male,Entrepreneur/Freelancer,18655,Veg,High Protein/Fitness,Stressed,Lunch,South Indian,Medium,Eco-friendly,Zomato/Swiggy,UPI,20-40 min,Weekly Subscription,95,83,59,80,36,55,53,35,20,Personalised Healthy Meal Bowls,Functional Beverages & Mood Drinks,3,432,1320,38,1,Low,Low,High,72,Interested,High Intent Lead,1,1,1,1,1,3,9,6,Budget,Premium,Light,79.4,69.4,50.1,44.8,53.1,Nurture
MM105773,Pune,West,Tier 1,25-34,Male,Retired,93178,Veg,High Protein/Fitness,Busy/Pressed for Time,Dinner,South Indian,Spicy,Value/Functional,Zomato/Swiggy,Credit/Debit Card,20-40 min,On-demand,64,95,100,90,20,51,0,65,32,Personalised Healthy Meal Bowls,Breakfast & Snack Boxes,6,617,3037,35,1,Medium,Low,High,91,Interested,Trial Ordered,2,2,1,2,1,4,9,6,Affluent,High Premium,Moderate,84.8,51.0,61.2,43.2,62.6,High Potential
MM105774,Pune,West,Tier 1,35-44,Male,Entrepreneur/Freelancer,103413,Veg,Weight Loss,Low Energy,Lunch,Pan-Asian,Spicy,Premium,Quick Commerce,UPI,Under 20 min,Monthly Subscription,56,80,90,100,65,53,42,34,27,Personalised Healthy Meal Bowls,Functional Beverages & Mood Drinks,3,579,1562,41,0,Medium,Medium,High,88,Interested,Repeat Customer,3,2,1,2,2,5,10,6,Upper Affluent,High Premium,Light,81.0,49.2,67.4,44.8,68.2,High Potential
